execution;generation;chromosome;fitness 
7;21;6,7,49,11,86;0.8687992125984252
7;22;6,7,49,114,86;0.8722096456692914
7;23;6,7,49,114,86;0.8722096456692914
7;24;6,7,49,114,86;0.8722096456692914
7;25;6,7,49,114,86;0.8722096456692914
7;26;6,7,49,114,86;0.8722096456692914
7;27;6,7,49,114,86;0.8722096456692914
7;28;91,7,49,114,86;0.9236958661417323
7;29;37,7,49,114,86;0.9441437007874016
7;30;37,7,49,114,86;0.9441437007874016
7;31;37,7,49,114,86;0.9441437007874016
7;32;37,7,49,114,86;0.9441437007874016
7;33;37,7,49,114,86;0.9441437007874016
7;34;37,7,49,114,86;0.9441437007874016
7;35;37,7,49,114,86;0.9441437007874016
7;36;37,7,49,114,86;0.9441437007874016
7;37;37,7,49,114,86;0.9441437007874016
7;38;37,7,49,114,86;0.9441437007874016
7;39;37,7,49,114,86;0.9441437007874016
7;40;37,7,49,114,86;0.9441437007874016
7;41;37,7,49,114,86;0.9441437007874016
7;42;37,7,49,114,86;0.9441437007874016
7;43;37,7,49,114,86;0.9441437007874016
7;44;37,7,49,114,86;0.9441437007874016
7;45;37,7,49,114,86;0.9441437007874016
7;46;37,7,49,114,86;0.9441437007874016
7;47;37,7,49,114,86;0.9441437007874016
7;48;37,7,49,114,86;0.9441437007874016
7;49;37,7,49,114,86;0.9441437007874016
7;50;37,7,49,114,86;0.9441437007874016
7;51;37,7,49,114,86;0.9441437007874016
7;52;37,7,8,114,86;0.9674335629921261
7;53;37,7,8,114,86;0.9674335629921261
7;54;37,7,8,114,86;0.9674335629921261
7;55;37,7,8,114,86;0.9674335629921261
7;56;37,7,8,114,86;0.9674335629921261
7;57;37,7,8,114,86;0.9674335629921261
7;58;37,7,8,114,86;0.9674335629921261
7;59;37,7,8,114,86;0.9674335629921261
7;60;37,7,8,114,86;0.9674335629921261
7;61;37,7,8,114,86;0.9674335629921261
7;62;37,7,8,114,86;0.9674335629921261
7;63;37,7,8,114,86;0.9674335629921261
7;64;37,7,8,114,86;0.9674335629921261
7;65;37,7,8,114,86;0.9674335629921261
7;66;37,7,8,114,86;0.9674335629921261
7;67;37,7,8,114,86;0.9674335629921261
7;68;37,7,8,114,86;0.9674335629921261
7;69;37,7,8,114,86;0.9674335629921261
7;70;37,7,8,114,86;0.9674335629921261
7;71;141,7,8,114,86;0.9719365157480314
7;72;141,7,8,114,86;0.9719365157480314
7;73;141,7,8,114,86;0.9719365157480314
7;74;141,7,8,114,86;0.9719365157480314
7;75;141,7,8,114,86;0.9719365157480314
7;76;141,7,8,114,86;0.9719365157480314
7;77;141,7,8,114,86;0.9719365157480314
7;78;141,7,8,114,86;0.9719365157480314
7;79;141,7,8,114,86;0.9719365157480314
7;80;141,7,8,114,86;0.9719365157480314
7;81;141,7,8,114,86;0.9719365157480314
7;82;141,7,8,114,86;0.9719365157480314
7;83;141,7,8,114,86;0.9719365157480314
7;84;141,7,8,114,86;0.9719365157480314
7;85;141,7,8,114,86;0.9719365157480314
7;86;141,7,8,114,86;0.9719365157480314
7;87;141,7,8,114,86;0.9719365157480314
7;88;141,7,8,114,86;0.9719365157480314
7;89;141,7,8,114,86;0.9719365157480314
7;90;141,7,8,114,86;0.9719365157480314
7;91;141,7,8,114,86;0.9719365157480314
7;92;141,7,8,114,86;0.9719365157480314
7;93;141,7,8,114,86;0.9719365157480314
7;94;141,7,8,114,86;0.9719365157480314
7;95;141,7,8,114,86;0.9719365157480314
7;96;141,7,8,114,86;0.9719365157480314
7;97;141,7,8,114,86;0.9719365157480314
7;98;141,7,8,114,86;0.9719365157480314
7;99;141,7,8,114,86;0.9719365157480314
7;100;141,7,8,114,86;0.9719365157480314
execution;generation;chromosome;fitness 
8;1;2,7,76,4,62;0
8;2;2,7,76,4,62;0
8;3;2,7,76,4,62;0
8;4;2,7,76,4,62;0
8;5;2,7,76,4,62;0
8;6;2,7,76,4,62;0
8;7;2,7,76,4,62;0
8;8;2,7,76,4,62;0
8;9;2,7,76,4,62;0
8;10;2,7,76,4,62;0
8;11;2,7,76,4,62;0
8;12;2,7,76,4,62;0
8;13;2,7,76,4,62;0
8;14;2,7,76,4,62;0
8;15;2,7,76,4,62;0
8;16;2,7,76,4,62;0
8;17;2,7,76,4,62;0
8;18;2,7,76,4,62;0
8;19;2,7,76,4,62;0
8;20;2,7,76,4,62;0
8;21;2,7,76,4,62;0
8;22;2,7,76,4,62;0
8;23;2,7,76,4,62;0
8;24;2,7,76,127,62;0.8722096456692913
8;25;2,7,76,127,62;0.8722096456692913
8;26;2,7,76,127,62;0.8722096456692913
8;27;2,7,76,127,62;0.8722096456692913
8;28;2,7,76,127,62;0.8722096456692913
8;29;2,7,76,127,62;0.8722096456692913
8;30;2,7,76,127,62;0.8722096456692913
8;31;2,7,76,127,62;0.8722096456692913
8;32;2,7,76,127,62;0.8722096456692913
8;33;2,7,76,127,62;0.8722096456692913
8;34;2,7,76,127,62;0.8722096456692913
8;35;2,7,76,127,62;0.8722096456692913
8;36;2,7,76,127,62;0.8722096456692913
8;37;2,7,76,127,62;0.8722096456692913
8;38;70,7,76,127,62;0.8761368110236218
8;39;70,7,76,127,62;0.8761368110236218
8;40;70,7,76,127,62;0.8761368110236218
8;41;70,7,76,127,62;0.8761368110236218
8;42;70,7,76,127,62;0.8761368110236218
8;43;70,7,76,127,82;0.887746062992126
8;44;70,7,76,127,82;0.887746062992126
8;45;70,7,76,127,82;0.887746062992126
8;46;70,7,76,127,82;0.887746062992126
8;47;70,7,76,127,82;0.887746062992126
8;48;70,7,76,127,82;0.887746062992126
8;49;70,7,76,127,82;0.887746062992126
8;50;70,7,76,127,82;0.887746062992126
8;51;70,7,76,127,82;0.887746062992126
8;52;70,7,76,127,82;0.887746062992126
8;53;70,7,76,127,82;0.887746062992126
8;54;70,7,76,127,82;0.887746062992126
8;55;70,7,76,127,82;0.887746062992126
8;56;70,7,76,127,82;0.887746062992126
8;57;70,7,76,127,82;0.887746062992126
8;58;70,7,76,127,82;0.887746062992126
8;59;70,7,76,127,82;0.887746062992126
8;60;70,7,76,127,82;0.887746062992126
8;61;70,7,76,127,82;0.887746062992126
8;62;70,7,76,127,82;0.887746062992126
8;63;70,7,76,127,82;0.887746062992126
8;64;70,7,76,127,82;0.887746062992126
8;65;70,7,76,127,82;0.887746062992126
8;66;70,7,76,127,82;0.887746062992126
8;67;70,7,76,127,82;0.887746062992126
8;68;70,7,76,127,82;0.887746062992126
8;69;70,7,76,127,82;0.887746062992126
8;70;70,7,76,127,82;0.887746062992126
8;71;70,7,76,127,82;0.887746062992126
8;72;70,7,76,127,82;0.887746062992126
8;73;70,7,76,127,82;0.887746062992126
8;74;70,7,76,127,82;0.887746062992126
8;75;70,7,76,127,82;0.887746062992126
8;76;70,7,76,127,82;0.887746062992126
8;77;70,7,76,127,82;0.887746062992126
8;78;70,7,76,127,82;0.887746062992126
8;79;70,7,76,127,82;0.887746062992126
8;80;70,7,76,127,82;0.887746062992126
8;81;70,7,76,127,82;0.887746062992126
8;82;70,7,76,127,82;0.887746062992126
8;83;70,7,76,127,82;0.887746062992126
8;84;70,7,76,127,82;0.887746062992126
8;85;70,7,76,127,82;0.887746062992126
8;86;70,7,76,127,82;0.887746062992126
8;87;70,7,76,127,82;0.887746062992126
8;88;70,7,76,127,82;0.887746062992126
8;89;70,7,76,127,82;0.887746062992126
8;90;70,7,76,127,82;0.887746062992126
8;91;70,7,76,127,82;0.887746062992126
8;92;70,7,76,127,82;0.887746062992126
8;93;70,7,76,127,82;0.887746062992126
8;94;70,7,76,127,82;0.887746062992126
8;95;70,7,76,127,82;0.887746062992126
8;96;70,7,76,127,82;0.887746062992126
8;97;70,7,76,127,82;0.887746062992126
8;98;70,7,76,127,82;0.887746062992126
8;99;70,7,76,127,82;0.887746062992126
8;100;70,7,76,127,82;0.887746062992126
execution;generation;chromosome;fitness 
9;1;126,22,39,26,38;0
9;2;126,22,39,26,38;0
9;3;126,22,39,26,38;0
9;4;126,22,39,28,38;0.8024557086614174
9;5;126,22,39,28,38;0.8024557086614174
9;6;126,22,39,28,38;0.8024557086614174
9;7;126,22,39,28,38;0.8024557086614174
9;8;126,22,39,28,38;0.8024557086614174
9;9;126,22,39,28,38;0.8024557086614174
9;10;126,22,39,28,38;0.8024557086614174
9;11;126,22,39,28,38;0.8024557086614174
9;12;126,22,39,28,38;0.8024557086614174
9;13;126,22,39,28,38;0.8024557086614174
9;14;126,22,39,28,38;0.8024557086614174
9;15;126,22,39,28,38;0.8024557086614174
9;16;126,37,39,28,38;0.8834399606299213
9;17;76,37,39,28,38;0.9008366141732281
9;18;76,37,39,28,38;0.9008366141732281
9;19;76,37,39,28,38;0.9008366141732281
9;20;76,37,39,28,38;0.9008366141732281
9;21;76,37,39,28,38;0.9008366141732281
9;22;76,37,39,28,38;0.9008366141732281
9;23;76,37,39,28,38;0.9008366141732281
9;24;76,37,39,28,38;0.9008366141732281
9;25;76,37,39,28,38;0.9008366141732281
9;26;76,37,39,28,38;0.9008366141732281
9;27;76,37,39,28,38;0.9008366141732281
9;28;76,37,39,28,38;0.9008366141732281
9;29;76,37,39,28,38;0.9008366141732281
9;30;76,37,39,28,38;0.9008366141732281
9;31;76,37,39,28,38;0.9008366141732281
9;32;76,37,39,28,38;0.9008366141732281
9;33;76,37,39,28,38;0.9008366141732281
9;34;76,37,39,28,38;0.9008366141732281
9;35;76,37,39,28,38;0.9008366141732281
9;36;76,37,39,28,38;0.9008366141732281
9;37;76,37,39,28,38;0.9008366141732281
9;38;76,37,39,28,38;0.9008366141732281
9;39;76,37,39,28,38;0.9008366141732281
9;40;76,37,39,28,38;0.9008366141732281
9;41;59,37,39,28,38;0.9047982283464565
9;42;59,37,39,28,38;0.9047982283464565
9;43;59,37,39,28,38;0.9047982283464565
9;44;59,37,39,28,38;0.9047982283464565
9;45;59,37,39,28,38;0.9047982283464565
9;46;59,37,39,28,38;0.9047982283464565
9;47;59,37,39,28,38;0.9047982283464565
9;48;59,37,39,28,38;0.9047982283464565
9;49;59,37,39,28,38;0.9047982283464565
9;50;59,37,39,28,38;0.9047982283464565
9;51;59,37,39,28,38;0.9047982283464565
9;52;59,37,39,28,38;0.9047982283464565
9;53;59,37,39,28,38;0.9047982283464565
9;54;59,93,39,28,38;0.9105167322834645
9;55;59,93,39,28,38;0.9105167322834645
9;56;59,93,39,28,38;0.9105167322834645
9;57;59,93,39,28,38;0.9105167322834645
9;58;59,93,39,28,38;0.9105167322834645
9;59;59,93,39,28,38;0.9105167322834645
9;60;59,93,39,28,38;0.9105167322834645
9;61;59,93,39,28,38;0.9105167322834645
9;62;59,93,39,28,38;0.9105167322834645
9;63;59,93,39,28,38;0.9105167322834645
9;64;59,93,39,28,38;0.9105167322834645
9;65;59,93,39,28,38;0.9105167322834645
9;66;59,93,39,28,38;0.9105167322834645
9;67;59,93,39,28,38;0.9105167322834645
9;68;59,93,39,28,38;0.9105167322834645
9;69;59,93,39,28,38;0.9105167322834645
9;70;59,93,39,28,38;0.9105167322834645
9;71;59,93,39,28,38;0.9105167322834645
9;72;59,93,39,28,38;0.9105167322834645
9;73;59,93,39,28,38;0.9105167322834645
9;74;59,93,39,28,38;0.9105167322834645
9;75;59,93,39,28,38;0.9105167322834645
9;76;59,93,39,28,38;0.9105167322834645
9;77;59,93,39,28,38;0.9105167322834645
9;78;59,93,39,28,38;0.9105167322834645
9;79;59,93,39,28,38;0.9105167322834645
9;80;59,93,39,28,38;0.9105167322834645
9;81;59,93,39,28,38;0.9105167322834645
9;82;59,93,39,28,38;0.9105167322834645
9;83;59,93,39,28,38;0.9105167322834645
9;84;59,93,39,28,38;0.9105167322834645
9;85;59,93,39,28,38;0.9105167322834645
9;86;59,93,39,28,38;0.9105167322834645
9;87;59,93,39,28,38;0.9105167322834645
9;88;59,93,39,28,38;0.9105167322834645
9;89;59,93,39,28,38;0.9105167322834645
9;90;59,93,39,28,38;0.9105167322834645
9;91;59,93,39,28,38;0.9105167322834645
9;92;59,93,39,28,38;0.9105167322834645
9;93;59,93,39,28,38;0.9105167322834645
9;94;59,93,39,28,38;0.9105167322834645
9;95;59,93,39,28,38;0.9105167322834645
9;96;59,93,39,28,38;0.9105167322834645
9;97;59,93,39,28,38;0.9105167322834645
9;98;59,93,39,28,38;0.9105167322834645
9;99;59,93,39,28,38;0.9105167322834645
9;100;59,93,39,28,38;0.9105167322834645
execution;generation;chromosome;fitness 
10;1;2,115,46,88,52;0
10;2;2,115,46,88,52;0
10;3;2,115,46,88,52;0
10;4;2,115,46,88,52;0
10;5;2,115,46,88,52;0
10;6;2,111,46,88,52;0.7701796259842519
10;7;2,111,46,88,52;0.7701796259842519
10;8;2,111,46,88,52;0.7701796259842519
10;9;2,111,38,88,52;0.7792322834645671
10;10;2,111,38,88,52;0.7792322834645671
10;11;2,111,38,88,52;0.7792322834645671
10;12;2,111,38,88,52;0.7792322834645671
10;13;2,111,38,88,52;0.7792322834645671
10;14;2,111,38,88,52;0.7792322834645671
10;15;2,111,38,88,52;0.7792322834645671
10;16;2,111,38,88,52;0.7792322834645671
10;17;2,111,38,88,52;0.7792322834645671
10;18;2,111,38,88,52;0.7792322834645671
10;19;2,28,38,88,52;0.8176500984251969
10;20;2,28,38,88,52;0.8176500984251969
10;21;2,28,38,88,87;0.8805462598425196
10;22;2,28,38,88,87;0.8805462598425196
10;23;2,28,38,88,87;0.8805462598425196
10;24;2,28,38,88,87;0.8805462598425196
10;25;2,28,38,88,87;0.8805462598425196
10;26;2,28,38,88,87;0.8805462598425196
10;27;2,12,38,88,87;0.8927755905511812
10;28;2,12,38,88,87;0.8927755905511812
10;29;2,12,38,88,87;0.8927755905511812
10;30;2,12,38,88,87;0.8927755905511812
10;31;2,12,38,88,87;0.8927755905511812
10;32;2,12,38,88,87;0.8927755905511812
10;33;2,12,38,88,87;0.8927755905511812
10;34;2,12,38,88,87;0.8927755905511812
10;35;2,12,38,88,87;0.8927755905511812
10;36;2,12,38,88,87;0.8927755905511812
10;37;2,12,38,88,87;0.8927755905511812
10;38;2,12,38,88,87;0.8927755905511812
10;39;2,12,38,88,87;0.8927755905511812
10;40;2,12,38,88,87;0.8927755905511812
10;41;2,12,38,88,87;0.8927755905511812
10;42;2,12,38,88,87;0.8927755905511812
10;43;2,12,38,88,87;0.8927755905511812
10;44;2,12,38,88,87;0.8927755905511812
10;45;2,12,38,88,87;0.8927755905511812
10;46;2,12,38,88,87;0.8927755905511812
10;47;2,12,38,88,87;0.8927755905511812
10;48;2,12,38,88,87;0.8927755905511812
10;49;2,12,38,88,87;0.8927755905511812
10;50;2,12,38,88,87;0.8927755905511812
10;51;2,12,38,88,87;0.8927755905511812
10;52;2,12,38,88,87;0.8927755905511812
10;53;2,12,38,88,87;0.8927755905511812
10;54;2,12,38,88,87;0.8927755905511812
10;55;2,82,38,88,87;0.8956692913385826
10;56;2,82,38,88,87;0.8956692913385826
10;57;2,82,38,88,87;0.8956692913385826
10;58;2,82,38,88,87;0.8956692913385826
10;59;2,82,38,88,87;0.8956692913385826
10;60;2,82,38,88,87;0.8956692913385826
10;61;2,82,38,88,87;0.8956692913385826
10;62;2,82,38,88,87;0.8956692913385826
10;63;2,82,38,88,87;0.8956692913385826
10;64;2,82,38,88,87;0.8956692913385826
10;65;2,82,38,88,87;0.8956692913385826
10;66;2,82,38,88,87;0.8956692913385826
10;67;2,82,38,88,87;0.8956692913385826
10;68;2,82,38,88,87;0.8956692913385826
10;69;2,82,38,88,87;0.8956692913385826
10;70;2,82,38,88,87;0.8956692913385826
10;71;2,82,38,88,87;0.8956692913385826
10;72;2,82,38,88,87;0.8956692913385826
10;73;2,82,38,88,87;0.8956692913385826
10;74;2,82,38,88,87;0.8956692913385826
10;75;2,82,38,88,87;0.8956692913385826
10;76;2,82,38,88,87;0.8956692913385826
10;77;2,82,38,88,87;0.8956692913385826
10;78;2,82,38,88,87;0.8956692913385826
10;79;2,82,38,88,87;0.8956692913385826
10;80;2,82,38,88,87;0.8956692913385826
10;81;2,82,38,88,87;0.8956692913385826
10;82;2,82,38,88,87;0.8956692913385826
10;83;2,82,38,88,87;0.8956692913385826
10;84;2,82,38,88,87;0.8956692913385826
10;85;2,82,38,88,87;0.8956692913385826
10;86;2,82,38,88,87;0.8956692913385826
10;87;2,82,38,88,87;0.8956692913385826
10;88;2,82,38,88,87;0.8956692913385826
10;89;2,82,38,88,87;0.8956692913385826
10;90;106,82,38,88,87;0.9012155511811023
10;91;106,82,38,88,87;0.9012155511811023
10;92;106,82,38,88,87;0.9012155511811023
10;93;106,82,38,88,87;0.9012155511811023
10;94;106,82,38,88,87;0.9012155511811023
10;95;106,82,38,88,87;0.9012155511811023
10;96;106,82,38,88,87;0.9012155511811023
10;97;106,82,38,88,87;0.9012155511811023
10;98;106,82,38,88,87;0.9012155511811023
10;99;106,82,38,88,87;0.9012155511811023
10;100;106,82,38,88,87;0.9012155511811023
